Distance,Speed,Throttle,Brake,nGear,RPM,X,Y,Z,t,lap
0.0,252.5249984,100.0,0.0,6.0,10635.9253568,-1771.6968485007224,1189.6330103708533,1963.2029313969495,0.0,0
1.4055555555555657,252.77499924210525,100.0,0.0,6.0,10580.175169010527,-1763.1911620731248,1201.0079010948693,1963.2614557463096,0.02,0
2.8138888888888687,253.06211180124222,100.0,0.0,6.012422360248447,10533.118012422361,-1754.669266603572,1212.38174427809,1963.3223927679492,0.04,0
4.247222222222263,253.6832298136646,100.0,0.0,6.136645962732919,10564.298136645963,-1746.0014897564183,1223.7461595941577,1963.4050438401039,0.06,0
5.680555555555657,254.30434782608697,100.0,0.0,6.260869565217392,10595.478260869566,-1737.3337129092656,1235.1105749102267,1963.4876949122588,0.08,0
7.113888888889051,254.92546583850933,100.0,0.0,6.385093167701863,10626.658385093167,-1728.665936062112,1246.4749902262938,1963.5703459844135,0.1,0
8.547222222222445,255.54658385093168,100.0,0.0,6.509316770186335,10657.83850931677,-1719.9981592149584,1257.8394055423623,1963.6529970565682,0.12,0
9.980555555555384,256.167701863354,100.0,0.0,6.633540372670808,10689.018633540372,-1711.3303823678048,1269.2038208584295,1963.7356481287231,0.14,0
11.413888888888778,256.7888198757764,100.0,0.0,6.75776397515528,10720.198757763976,-1702.6626055206511,1280.5682361744985,1963.8182992008778,0.16,0
12.847222222222172,257.4099378881988,100.0,0.0,6.881987577639752,10751.378881987577,-1693.9948286734984,1291.932651490566,1963.9009502730325,0.18,0
14.280555555555566,258.0,100.0,0.0,7.0,10781.45,-1685.3203305015272,1303.2966345306231,1963.9846015936846,0.2,0
15.71388888888896,258.0,100.0,0.0,7.0,10790.4500024603,-1676.3969849246228,1314.6532663316584,1964.0854271356784,0.22,0
17.147222222222354,258.0,100.0,0.0,7.0,10799.450005354773,-1667.4522613065324,1326.0100502512564,1964.1859296482412,0.24,0
18.580555555555748,258.0,100.0,0.0,7.0,10808.450008249245,-1658.507537688442,1337.3668341708544,1964.286432160804,0.26,0
20.013888888888687,258.0,100.0,0.0,7.0,10817.450011143717,-1649.5628140703516,1348.723618090452,1964.3869346733668,0.28,0
21.44722222222208,258.0,100.0,0.0,7.0,10826.45001403819,-1640.6180904522612,1360.0804020100504,1964.4874371859296,0.3,0
22.880555555555475,258.0,100.0,0.0,7.0,10835.450016932662,-1631.6733668341708,1371.437185929648,1964.5879396984924,0.32,0
24.31388888888887,258.0,100.0,0.0,7.0,10844.450019827134,-1622.7286432160804,1382.7939698492464,1964.6884422110552,0.34,0
25.747222222222263,258.0,100.0,0.0,7.0,10853.450022721607,-1613.78391959799,1394.150753768844,1964.788944723618,0.36,0
27.180555555555657,258.0,100.0,0.0,7.0,10862.450025616079,-1604.8391959798996,1405.5075376884424,1964.889447236181,0.38,0
28.61388888888905,258.0,100.0,0.0,7.0,10871.450028510553,-1595.8944723618092,1416.86432160804,1964.9899497487438,0.4,0
30.047222222222445,258.0,100.0,0.0,7.0,10880.450014789189,-1586.8537622849713,1428.2492113403523,1965.0260210731954,0.42,0
31.481548611555354,258.0250000111888,100.0,0.0,7.0,10889.5958336,-1577.798627445704,1439.6407755952655,1965.0531137212777,0.44,0
32.93474306488906,258.52500023496503,100.0,0.0,7.0,10901.5125056,-1568.67206019983,1451.0998212860723,1965.0456329154638,0.46,0
34.387937518222316,259.02500045874126,100.0,0.0,7.0,10913.429177600001,-1559.545492953956,1462.5588669768804,1965.0381521096501,0.48,0
35.84113197155557,259.5250006825175,100.0,0.0,7.0,10925.3458496,-1550.418925708082,1474.017912667688,1965.0306713038362,0.5,0
37.29432642488882,260.0250009062937,100.0,0.0,7.0,10937.2625216,-1541.292358462208,1485.4769583584957,1965.0231904980226,0.52,0
38.747520878222076,260.52500113006994,100.0,0.0,7.0,10949.1791936,-1532.165791216335,1496.9360040493034,1965.015709692209,0.54,0
40.200715331555784,261.02500135384616,100.0,0.0,7.0,10961.0958656,-1523.039223970461,1508.3950497401115,1965.008228886395,0.56,0
41.65390978488904,261.5250015776224,100.0,0.0,7.0,10973.0125376,-1513.9126567245871,1519.8540954309192,1965.0007480805814,0.58,0
43.11922923022212,262.0250013030928,100.0,0.0,7.0,10984.929197723712,-1504.6699980840644,1531.4864406762385,1965.0384782596966,0.6,0
44.585895896888815,262.52500097319586,100.0,0.0,7.0,10996.845856527836,-1495.414440399691,1543.1380414276146,1965.0812318815817,0.62,0
46.05256256355551,263.025000643299,100.0,0.0,7.0,11008.762515331959,-1486.1588827153178,1554.7896421789906,1965.1239855034669,0.64,0
47.51922923022221,263.5250003134021,100.0,0.0,7.0,11020.679174136083,-1476.9033250309444,1566.4412429303666,1965.166739125352,0.66,0
48.9866903416887,264.02000000895106,100.0,0.0,7.0,11032.475000212587,-1467.662219739666,1578.0801219403684,1965.2128980377086,0.68,0
50.469245904355375,264.42000018797205,100.0,0.0,7.0,11041.975004464335,-1458.6957099171782,1589.4772878642602,1965.3237574690172,0.7000000000000001,0
51.95180146702205,264.820000366993,100.0,0.0,7.0,11051.475008716085,-1449.7292000946895,1600.874453788152,1965.4346169003259,0.72,0
53.43435702968873,265.220000546014,100.0,0.0,7.0,11060.975012967832,-1440.7626902722009,1612.2716197120435,1965.5454763316345,0.74,0
54.9169125923554,265.62000072503497,100.0,0.0,7.0,11070.47501721958,-1431.7961804497131,1623.6687856359358,1965.6563357629432,0.76,0
56.39946815502208,266.02000090405596,100.0,0.0,7.0,11079.975021471328,-1422.8296706272254,1635.0659515598272,1965.7671951942518,0.78,0
57.88202371768875,266.42000108307695,100.0,0.0,7.0,11089.475025723077,-1413.8631608047367,1646.463117483719,1965.8780546255605,0.8,0
59.36457928035543,266.8200012620979,100.0,0.0,7.0,11098.975029974825,-1404.896650982249,1657.8602834076105,1965.9889140568691,0.8200000000000001,0
60.85283483662215,267.2200008757895,100.0,0.0,7.0,11108.4750208,-1396.5707801022568,1668.6042631510772,1966.1553491545117,0.84,0
62.3417237255112,267.62000042666665,100.0,0.0,7.0,11117.975010133334,-1388.316091326988,1679.2756666522737,1966.3279593261914,0.86,0
63.83091261439995,268.0075,100.0,0.0,7.0,11127.5275,-1380.0125110391587,1690.0286840063386,1966.502411635195,0.88,0
65.32580150328886,268.15749999999997,100.0,0.0,7.0,11138.0775,-1370.7799920127031,1702.3323645648925,1966.7118645533494,0.9,0
